3.8003,0.459,-0.2324
3.8006,0.4731,-0.2322
3.8019,0.5038,-0.2297
3.8098,0.5063,-0.2266
3.8028,0.5569,-0.2266
3.8081,0.5896,-0.224
3.812,0.6168,-0.2236
3.8107,0.6434,-0.2211
3.8064,0.6565,-0.2217
3.7992,0.6564,-0.2239
3.7914,0.7004,-0.2239
3.776,0.7279,-0.2237
3.7579,0.7529,-0.2216
3.7401,0.7767,-0.2159
3.724,0.7956,-0.2136
3.7111,0.818,-0.2106
3.7007,0.8466,-0.2079
3.6922,0.8789,-0.2074
3.6874,0.916,-0.205
3.6861,0.9504,-0.2024
3.6865,0.9811,-0.1984
3.6881,1.0066,-0.1952
3.6879,1.019,-0.195
3.6857,1.0301,-0.1964
3.6787,1.0549,-0.1964
3.6628,1.0803,-0.1991
3.6418,1.1051,-0.1986
3.6202,1.1286,-0.1945
3.5991,1.1498,-0.1893
3.5814,1.1561,-0.187
3.566,1.1613,-0.1864
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.441,1.5099,-0.1572
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.4972,1.3908,-0.1586
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.492,1.459,-0.163
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.5311,1.4398,-0.1662
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.5162,1.4502,-0.1633
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.5061,1.4458,-0.1623
3.5062,1.4456,-0.1623
3.5044,1.4448,-0.1619
3.5052,1.4455,-0.1622
3.5051,1.4456,-0.162
3.505,1.4458,-0.162
3.5048,1.4465,-0.162
3.5055,1.4474,-0.1619
3.5046,1.447,-0.1615
3.5045,1.4474,-0.1606
3.5041,1.4483,-0.1604
3.5051,1.4485,-0.1608
3.5051,1.4485,-0.1607
3.5048,1.4491,-0.161
3.5036,1.4495,-0.1609
3.5037,1.4492,-0.1609
3.5037,1.4492,-0.1605
3.5038,1.4492,-0.1598
3.5038,1.4491,-0.1594
3.504,1.4486,-0.1594
3.5044,1.4478,-0.1592
3.5077,1.4424,-0.1592
3.5172,1.4297,-0.1594
3.5328,1.4095,-0.1618
3.5516,1.3916,-0.164
3.5715,1.3706,-0.1653
3.5918,1.3451,-0.1659
3.6118,1.3139,-0.1671
3.6302,1.2773,-0.1669
3.6458,1.2385,-0.1667
3.6595,1.204,-0.1652
3.6696,1.1734,-0.1612
3.6675,1.1741,-0.1558
3.68,1.1342,-0.1558
3.687,1.1153,-0.1519
3.6927,1.1004,-0.1489
3.6956,1.088,-0.142
3.6992,1.0833,-0.1362
3.6986,1.0821,-0.1338
3.7037,1.0647,-0.1338
3.7028,1.0495,-0.1343
3.6963,1.0319,-0.1354
3.6856,1.0142,-0.1359
3.6737,0.9934,-0.1352
3.6614,0.9735,-0.1352
3.6518,0.9542,-0.1389
3.6449,0.9326,-0.1424
3.6419,0.9073,-0.1436
3.6413,0.8934,-0.1434
3.6451,0.8773,-0.1456
3.6533,0.8425,-0.1456
3.6615,0.8109,-0.1449
3.6709,0.7827,-0.1401
3.6764,0.772,-0.1348
3.6814,0.763,-0.1333
3.6849,0.7459,-0.1333
3.6898,0.7369,-0.1335
3.6948,0.7321,-0.1327
3.705,0.7329,-0.1278
3.7099,0.7344,-0.1261
3.7096,0.7358,-0.1261
3.7135,0.7369,-0.1264
3.7134,0.7373,-0.1268
3.7142,0.7384,-0.126
3.7132,0.7384,-0.1249
3.7133,0.7382,-0.1249
3.7114,0.7378,-0.1224
3.7104,0.7377,-0.1218
3.7094,0.7376,-0.122
3.7083,0.738,-0.1228
3.708,0.7392,-0.1244
3.7057,0.7403,-0.1244
3.7051,0.7433,-0.1244
3.7059,0.7444,-0.1244
3.7038,0.7444,-0.1259
3.7037,0.7451,-0.1254
3.7035,0.746,-0.1254
3.7031,0.7479,-0.1254
3.7002,0.7477,-0.1234
3.6996,0.7505,-0.1236
3.7009,0.754,-0.1245
3.6983,0.7567,-0.1248
3.6991,0.7581,-0.1248
3.7,0.7581,-0.127
3.6979,0.7587,-0.1258
3.6977,0.7598,-0.1258
3.7006,0.7603,-0.1258
3.7082,0.758,-0.1262
3.7108,0.7453,-0.1262
3.7198,0.7306,-0.127
3.7288,0.7104,-0.1272
3.7389,0.6896,-0.1254
3.7501,0.6669,-0.1248
3.7608,0.6402,-0.1278
3.7716,0.6113,-0.1296
3.7835,0.5812,-0.1273
3.7999,0.5537,-0.1243
3.8166,0.5281,-0.1241
3.8306,0.5067,-0.1241
3.8418,0.4908,-0.1246
3.8506,0.4763,-0.1269
3.853,0.4647,-0.1279
3.85,0.456,-0.1283
3.8411,0.4459,-0.1282
3.8283,0.4344,-0.127
3.8126,0.4226,-0.1244
3.7976,0.4134,-0.1215
3.7858,0.4015,-0.1234
3.7782,0.3872,-0.1245
3.771,0.3696,-0.1215
3.7698,0.3519,-0.1178
3.7709,0.3524,-0.1131
3.7728,0.3314,-0.1131
3.7758,0.321,-0.1102
3.7815,0.3124,-0.11
3.7871,0.3047,-0.1115
3.7938,0.2967,-0.1124
3.8004,0.2879,-0.114
3.8068,0.2819,-0.1154
3.8129,0.2805,-0.1161
3.8179,0.2811,-0.1173
3.8228,0.28,-0.1221
3.8227,0.2813,-0.1221
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.8224,0.4568,-0.222
0.0,-0.0,0.0
0.0,-0.0,0.0
3.8174,0.4587,-0.2181
0.0,-0.0,0.0
3.8173,0.4595,-0.2179
3.8173,0.4593,-0.2179
3.8155,0.458,-0.2165
3.8167,0.4572,-0.2154
3.8167,0.4569,-0.2155
3.8167,0.457,-0.2153
3.8167,0.4568,-0.2153
3.8168,0.4567,-0.2151
3.8168,0.4566,-0.2148
3.8178,0.4568,-0.2149
3.8177,0.4576,-0.2141
3.8176,0.458,-0.2146
3.8177,0.4573,-0.2146
3.819,0.4566,-0.2112
3.8201,0.4558,-0.211
3.8213,0.4541,-0.2108
3.8223,0.4544,-0.2107
3.8224,0.4541,-0.2107
3.8223,0.4543,-0.2106
3.8224,0.4541,-0.2099
3.8225,0.4536,-0.2092
3.8229,0.45,-0.2092
3.824,0.4334,-0.2067
3.8238,0.4204,-0.2003
3.825,0.4088,-0.2003
3.8259,0.3674,-0.1859
3.8282,0.3423,-0.1859
3.8317,0.3167,-0.1804
3.8357,0.2954,-0.1743
3.8372,0.279,-0.1689
3.8379,0.2718,-0.164
3.8363,0.2686,-0.1601
3.8344,0.2681,-0.1576
3.8344,0.2678,-0.1576
3.8322,0.271,-0.1583
3.8321,0.271,-0.1591
3.832,0.271,-0.1623
3.8319,0.2718,-0.1628
3.8318,0.2735,-0.1631
3.8317,0.2753,-0.1631
3.8315,0.2768,-0.1638
3.8325,0.2768,-0.1642
3.8315,0.278,-0.1633
3.8314,0.2787,-0.1633
3.8324,0.2797,-0.1625
3.8323,0.2807,-0.1628
3.8334,0.2802,-0.1623
3.8333,0.281,-0.1623
3.8339,0.2853,-0.1629
3.8339,0.2855,-0.1629
3.8329,0.2847,-0.1648
3.8329,0.2847,-0.1648
3.8328,0.2857,-0.1648
3.8318,0.2867,-0.1648
3.8317,0.2879,-0.1648
3.8295,0.2901,-0.1648
3.8287,0.3004,-0.1648
3.8288,0.3223,-0.1676
3.8264,0.3468,-0.1728
3.8218,0.3715,-0.1784
3.8173,0.3944,-0.183
3.8139,0.4166,-0.1848
3.8114,0.4384,-0.1857
3.8096,0.4615,-0.187
3.8095,0.4854,-0.1903
3.8147,0.5044,-0.1986
3.822,0.5208,-0.21
3.8332,0.5338,-0.2295
3.8461,0.5412,-0.2492
3.8574,0.5469,-0.2648
3.8678,0.5388,-0.2774
3.8691,0.5294,-0.2774
3.8703,0.5221,-0.3017
3.8708,0.5141,-0.3215
3.8701,0.5068,-0.3297
3.8682,0.5011,-0.3366
3.8657,0.4977,-0.3465
3.8579,0.4984,-0.3642
3.8546,0.5009,-0.3745
3.8545,0.5019,-0.3745
3.8539,0.503,-0.3788
3.8539,0.5053,-0.3865
3.8555,0.5063,-0.3987
3.858,0.5079,-0.4117
3.8604,0.5105,-0.4236
3.8623,0.511,-0.4335
3.8644,0.51,-0.4433
3.8652,0.5069,-0.4573
3.8655,0.5042,-0.4573
3.8677,0.5023,-0.4665
3.8693,0.5014,-0.4796
3.8719,0.5027,-0.4896
3.8755,0.5022,-0.4936
3.882,0.5018,-0.4913
3.8878,0.5013,-0.486
3.8883,0.4977,-0.486
3.9002,0.4965,-0.4554
3.9105,0.4941,-0.4396
3.9242,0.4934,-0.417
3.9385,0.4944,-0.3949
3.9623,0.4986,-0.3522
3.9612,0.5066,-0.3522
3.9718,0.5141,-0.3233
3.9801,0.5222,-0.3081
3.9886,0.5297,-0.2892
3.9967,0.5383,-0.2735
4.0055,0.5471,-0.2588
4.0153,0.5567,-0.2437
4.0289,0.5583,-0.2318
4.0398,0.5646,-0.2199
4.0516,0.57,-0.2114
4.0636,0.5742,-0.2035
4.0756,0.5778,-0.1953
4.1018,0.5825,-0.1834
4.1018,0.5821,-0.1834
4.1164,0.5814,-0.1773
4.1311,0.5787,-0.1732
4.1485,0.578,-0.1695
4.1676,0.5791,-0.1672
4.2145,0.586,-0.1585
4.2401,0.5907,-0.1575
4.2396,0.595,-0.1575
4.2665,0.6059,-0.1522
4.2918,0.6203,-0.1515
4.3128,0.6365,-0.1473
4.3302,0.6561,-0.1428
4.3467,0.681,-0.142
4.3561,0.7114,-0.1405
4.366,0.7437,-0.1379
4.374,0.7735,-0.1389
4.3812,0.8016,-0.1371
4.386,0.8255,-0.1348
4.3874,0.8446,-0.1341
4.3852,0.8622,-0.1297
4.3784,0.8817,-0.1234
4.3706,0.9003,-0.1198
4.3635,0.9198,-0.119
4.3583,0.9299,-0.1209
4.351,0.9397,-0.1234
4.3455,0.9648,-0.1234
4.3306,0.9898,-0.1228
4.3163,1.0209,-0.1212
4.3003,1.0489,-0.1208
4.2832,1.0767,-0.1187
4.269,1.1041,-0.1149
4.2578,1.1275,-0.1111
4.2521,1.149,-0.1111
4.2447,1.1759,-0.1111
4.231,1.1991,-0.1097
4.2195,1.2213,-0.1085
4.2144,1.2459,-0.1047
4.2112,1.2741,-0.1058
4.2086,1.3035,-0.1029
4.2065,1.3303,-0.1024
4.2058,1.3555,-0.1029
4.2063,1.3797,-0.1019
4.2079,1.4006,-0.1021
4.2084,1.4208,-0.1038
4.205,1.4368,-0.106
4.2008,1.452,-0.1069
4.1923,1.4675,-0.1066
4.1814,1.4834,-0.1067
4.1709,1.501,-0.1065
4.1606,1.5179,-0.1037
4.1494,1.5339,-0.0998
4.1351,1.5496,-0.0967
4.1194,1.5658,-0.0944
4.1032,1.5831,-0.0924
4.0876,1.5984,-0.0928
4.0744,1.6128,-0.0936
4.0633,1.6271,-0.0938
4.0501,1.6412,-0.0927
4.0426,1.6571,-0.0915
4.0386,1.6747,-0.0898
4.037,1.6994,-0.0893
4.0372,1.7296,-0.0875
4.0374,1.7597,-0.0848
4.0401,1.7882,-0.0859
4.044,1.8164,-0.0851
4.0473,1.8431,-0.0854
4.0566,1.8467,-0.087
4.0515,1.8673,-0.0868
4.0414,1.8869,-0.0876
4.026,1.9031,-0.0885
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.8167,2.0755,-0.0642
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.8196,2.0765,-0.0638
3.8205,2.079,-0.0633
3.8185,2.0827,-0.0633
3.8193,2.0854,-0.0635
3.8198,2.0865,-0.0641
3.8189,2.0882,-0.0648
3.8179,2.09,-0.0643
3.8166,2.0903,-0.065
3.816,2.0914,-0.0659
3.8147,2.0937,-0.0657
3.8138,2.0933,-0.0647
3.813,2.0948,-0.0647
3.8094,2.0993,-0.0634
3.8028,2.1112,-0.0632
3.7949,2.1295,-0.0629
3.7849,2.1513,-0.0623
3.7744,2.1736,-0.061
3.7644,2.1988,-0.0605
3.7539,2.2246,-0.0608
3.7442,2.2468,-0.0626
3.7328,2.2695,-0.0622
3.7157,2.2898,-0.063
3.6958,2.3085,-0.0647
3.6714,2.3266,-0.0661
3.647,2.3425,-0.0673
3.6212,2.3511,-0.0647
3.5973,2.3586,-0.0614
3.5749,2.3635,-0.0567
3.5555,2.3676,-0.0522
3.5388,2.3729,-0.0494
3.5247,2.3814,-0.0494
3.5143,2.3841,-0.0526
3.5043,2.3971,-0.0508
3.4927,2.4086,-0.0511
3.4831,2.4225,-0.0511
3.4702,2.4374,-0.0522
3.4596,2.4542,-0.0536
3.4419,2.4909,-0.053
3.4358,2.5095,-0.0517
3.4319,2.525,-0.0514
3.4294,2.5418,-0.0536
3.4261,2.5545,-0.0547
3.4278,2.5556,-0.0567
3.4196,2.5633,-0.055
3.4075,2.5677,-0.0547
3.3918,2.5686,-0.0525
3.3775,2.5677,-0.0488
3.3747,2.5714,-0.0488
3.3763,2.5693,-0.0488
3.3638,2.5462,-0.0452
3.3698,2.5298,-0.0486
3.3864,2.5125,-0.052
3.3901,2.5159,-0.0541
3.4155,2.4813,-0.0541
3.4386,2.4594,-0.0573
3.4661,2.4398,-0.0557
3.4938,2.4156,-0.0567
3.5202,2.3895,-0.0584
3.5464,2.3595,-0.0587
3.5694,2.3227,-0.0582
3.5898,2.2818,-0.0607
3.6053,2.2362,-0.0652
3.6179,2.1927,-0.0624
3.6313,2.149,-0.06
3.6437,2.1042,-0.0562
3.6576,2.0637,-0.0544
3.6701,2.029,-0.0585
3.6813,2.0023,-0.0604
3.6879,1.9814,-0.0645
3.6942,1.9547,-0.0654
3.6991,1.9239,-0.0662
3.7008,1.8921,-0.0707
3.6984,1.8591,-0.072
3.6909,1.8178,-0.0765
3.6794,1.7731,-0.0747
3.6649,1.7316,-0.0703
3.6516,1.6916,-0.0678
3.642,1.6551,-0.0668
3.6377,1.6182,-0.0684
3.6357,1.5779,-0.0737
3.6376,1.5299,-0.0784
3.6415,1.4754,-0.0851
3.6478,1.4159,-0.0889
3.6498,1.3631,-0.0852
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
0.0,-0.0,0.0
3.5352,0.9857,-0.0837
0.0,-0.0,0.0
3.534,0.9864,-0.0823
3.5341,0.9859,-0.0823
3.5363,0.9856,-0.0835
3.5358,0.9835,-0.0835
3.5361,0.9827,-0.0819
3.5373,0.9822,-0.0808
3.5386,0.9812,-0.0804
3.54,0.9799,-0.0812
3.5427,0.9774,-0.0818
3.5418,0.9771,-0.0822
3.5426,0.9739,-0.0822
3.5432,0.9722,-0.0812
3.5428,0.9699,-0.0801
3.5422,0.9682,-0.079
3.5422,0.9682,-0.0801
3.5431,0.9685,-0.0813
3.5434,0.9674,-0.0813
3.5459,0.962,-0.0839
3.5507,0.9475,-0.0862
3.5596,0.9255,-0.0902
3.5701,0.904,-0.0936
3.5804,0.8793,-0.0941
3.5871,0.8515,-0.0945
3.5946,0.8189,-0.0974
3.5989,0.7799,-0.1057
3.5821,0.7563,-0.119
3.5899,0.7183,-0.119
3.5781,0.6782,-0.1276
3.5654,0.6405,-0.135
3.5496,0.6085,-0.1381
3.5346,0.6071,-0.1373
3.5302,0.5787,-0.1382
3.5278,0.5488,-0.1408
3.5321,0.52,-0.1418
3.5389,0.4929,-0.1452
3.5477,0.4697,-0.1546
3.5568,0.4487,-0.1699
3.5689,0.424,-0.1906
3.5799,0.398,-0.2086
3.5888,0.3749,-0.219
3.5956,0.3546,-0.225
3.5981,0.3368,-0.2285
3.5963,0.321,-0.231
3.5884,0.3071,-0.2326
3.5796,0.2942,-0.2292
3.5813,0.2732,-0.2292
3.583,0.2503,-0.2292
3.5679,0.2468,-0.2329
3.5707,0.2022,-0.2329
3.5751,0.1725,-0.2503
3.5841,0.1469,-0.267
3.5943,0.1237,-0.2882
3.6048,0.0968,-0.3169
3.6163,0.0648,-0.3521
3.6283,0.0365,-0.4049
3.6382,0.0131,-0.4584
3.6488,-0.0045,-0.5079
3.6568,-0.0114,-0.5571
3.6663,-0.0203,-0.6117
3.6748,-0.0289,-0.6726
3.6856,-0.0362,-0.7383
3.6977,-0.037,-0.8028
3.7228,-0.0366,-0.8688
